time,cycle,phase,x_inlet_door_right_slow,x_inlet_side_seq_running,z1_temp_sp,z1_temp_pv,z1_temp_mv,z1_wind_ahead_sp,z1_wind_ahead_pv,z1_wind_beyond_sp,z1_wind_beyond_pv,z1_err_ahead_err,z1_err_beyond_err,z1_air_sp,z1_air_pv,z1_air_mv,z1_air_flow,z1_gas_sp,z1_gas_pv,z1_gas_mv,z1_gas_flow,z1_ratio_ratio,z2_temp_sp,z2_temp_pv,z2_temp_mv,z2_wind_ahead_sp,z2_wind_ahead_pv,z2_wind_beyond_sp,z2_wind_beyond_pv,z2_err_ahead_err,z2_err_beyond_err,z2_air_sp,z2_air_mv,z2_air_flow,z2_air_pv,z2_gas_sp,z2_gas_flow,z2_gas_pv,z2_gas_mv,z2_ratio_ratio,z3_temp_mv,z3_temp_pv,z3_temp_sp,z3_wind_ahead_pv,z3_wind_ahead_sp,z3_wind_beyond_sp,z3_wind_beyond_pv,z3_err_beyond_err,z3_err_ahead_err,z3_air_sp,z3_air_pv,z3_air_mv,z3_air_flow,z3_gas_sp,z3_gas_pv,z3_gas_mv,z3_gas_flow,z3_ratio_ratio,z4_temp_sp,z4_temp_pv,z4_temp_mv,z4_wind_ahead_sp,z4_wind_ahead_pv,z4_wind_beyond_sp,z4_wind_beyond_pv,z4_err_ahead_err,z4_err_beyond_err,z4_air_sp,z4_air_pv,z4_air_mv,z4_air_flow,z4_gas_sp,z4_gas_pv,z4_gas_mv,z4_gas_flow,z4_ratio_ratio,z5_temp_sp,z5_temp_pv,z5_temp_mv,z5_wind_ahead_sp,z5_wind_ahead_pv,z5_wind_beyond_sp,z5_wind_beyond_pv,z5_err_ahead_err,z5_err_beyond_err,z5_air_sp,z5_air_pv,z5_air_mv,z5_air_flow,z5_gas_sp,z5_gas_pv,z5_gas_mv,z5_gas_flow,z5_ratio_ratio,z6_temp_sp,z6_temp_pv,z6_temp_mv,z6_wind_ahead_sp,z6_wind_ahead_pv,z6_wind_beyond_sp,z6_wind_beyond_pv,z6_err_ahead_err,z6_err_beyond_err,z6_air_sp,z6_air_pv,z6_air_mv,z6_air_flow,z6_gas_sp,z6_gas_pv,z6_gas_mv,z6_gas_flow,z6_ratio_ratio,score_iforest_z1,flag_iforest_z1,score_iforest_z2,flag_iforest_z2,score_iforest_z3,flag_iforest_z3,score_iforest_z4,flag_iforest_z4,score_iforest_z5,flag_iforest_z5,score_iforest_z6,flag_iforest_z6
2025-10-11T01:38:52.320,1,hold,0,0,670,670.4,40.3689,670,670.4,645,644,-0.400024,1,40.3689,40.5639,42.1152,1623.84,40.3689,40.3613,39.2173,132.394,12.2652,628.016,629.4,22.3591,653.016,652.3,628.016,629.4,0.716064,-1.38397,22.3591,31.7865,905.575,22.6662,22.3591,73.8158,22.5617,26.6015,12.268,16.2413,617.1,616.963,633.4,641.963,616.963,617.1,8.56281,-0.137146,16.2413,16.1329,28.4795,661.609,16.2413,15.7853,21.4825,51.8012,12.7721,612.357,612.6,13.4375,637.357,624,612.357,612.6,13.3571,-0.24292,13.4375,13.2953,26.2081,531.866,13.4375,13.2562,24.7334,43.5059,12.2251,609.346,611.5,9,634.346,619.5,609.346,611.5,14.8458,-2.15424,9,9.03171,23.6319,390.375,9,10.482,22.1378,34.2534,11.3967,629.809,625.2,12.5,629.809,625.2,604.809,614.2,4.60919,-9.39081,12.5,13.1009,30.2114,535.54,12.5,13.0578,26,42.8295,12.504,0.0114,0,0.2118,0,0.0265,0,0.0179,0,0.0073,0,0.0256,0
2025-10-11T01:38:54.320,1,hold,0,0,670,670.4,40.3598,670,670.4,645,644.3,-0.400024,0.700012,40.3598,40.252,42.2252,1610.56,40.3598,40.4792,39.1619,132.746,12.1326,628.016,629,22.6846,653.016,652,628.016,629,1.01605,-0.983948,22.6846,31.8251,900.283,22.4981,22.6846,72.4349,22.0916,26.7754,12.4289,16.2744,617,616.963,633.4,641.963,616.963,617,8.56281,-0.0371704,16.2744,16.0863,28.5398,659.378,16.2744,15.9092,21.442,52.1822,12.6361,612.357,612.7,13.3412,637.357,624,612.357,612.7,13.3571,-0.342957,13.3412,13.4309,26.1872,536.971,13.3412,13.3024,24.7334,43.683,12.2924,609.346,611.5,9,634.346,619.5,609.346,611.5,14.8458,-2.15424,9,10.3851,22.3356,442.501,9,8.20556,22.7735,26.608,16.6304,629.809,625.1,12.5,629.809,625.1,604.809,614.3,4.70923,-9.49078,12.5,13.0146,30.2231,533.281,12.5,13.1351,26,43.0704,12.3816,0.0123,0,0.2107,0,0.0292,0,0.0181,0,0.0072,0,0.0253,0
2025-10-11T01:38:56.320,1,hold,0,0,670,670.4,40.3517,670,670.3,645,644.4,-0.299988,0.599976,40.3517,40.434,42.1899,1618.64,40.3517,40.4762,39.1708,132.736,12.1944,628.016,628.6,23.027,653.016,651.8,628.016,628.6,1.21606,-0.583923,23.027,31.9259,908.938,22.7184,23.027,73.8913,22.4928,26.819,12.301,16.2744,617,616.963,633.6,641.963,616.963,617,8.36285,-0.0371704,16.2744,16.1565,28.516,663.055,16.2744,15.9796,21.447,52.4386,12.6444,612.357,612.8,13.2417,637.357,624,612.357,612.8,13.3571,-0.442932,13.2417,13.5901,26.0868,543.341,13.2417,13.326,24.7319,43.7222,12.4271,609.247,611.4,9,634.247,619.4,609.247,611.4,14.8474,-2.15265,9,8.76544,22.8804,364.515,9,8.97222,22.7395,29.6199,12.3064,629.809,625.1,12.5,629.809,625.1,604.809,614.3,4.70923,-9.49078,12.5,13.132,30.2143,538.254,12.5,13.151,26,43.109,12.4859,0.0126,0,0.2111,0,0.0324,0,0.0178,0,0.0071,0,0.0238,0
2025-10-11T01:38:58.320,1,hold,0,0,670,670,40.6196,670,670,645,644.3,0,0.700012,40.6196,40.4795,42.2259,1619.83,40.6196,40.3128,39.2088,132.2,12.2528,627.956,628.7,22.8684,652.956,652,627.956,628.7,0.956421,-0.743591,22.8684,32.1331,909.727,22.7421,22.8684,76.5458,23.3216,26.5275,11.8847,16.2103,617.1,616.931,633.7,641.931,616.931,617.2,8.23077,-0.269226,16.2103,16.1055,28.5117,660.645,16.2103,15.9679,21.4395,52.3875,12.6107,612.337,612.9,13.123,637.337,623.7,612.337,612.9,13.6371,-0.562866,13.123,13.6024,26.011,543.346,13.123,13.2755,24.7074,43.5563,12.4746,609.206,611.4,9,634.206,619.5,609.206,611.4,14.7062,-2.19385,9,9.48673,23.0974,405.949,9,9.75039,22.2418,31.458,12.9045,629.785,625.1,12.5,629.785,625.1,604.785,614.3,4.685,-9.51501,12.5,13.0807,30.2143,537.107,12.5,13.0731,26,42.9054,12.5184,0.0120,0,0.2105,0,0.0350,0,0.0165,0,0.0075,0,0.0230,0
2025-10-11T01:39:00.320,1,hold,0,0,670,670.2,40.5286,670,670.2,645,644.6,-0.200012,0.400024,40.5286,40.6048,42.2098,1624.84,40.5286,40.4303,39.1996,132.599,12.2538,627.956,628.7,22.8497,652.956,652,627.956,628.7,0.956421,-0.743591,22.8497,31.8067,932.297,23.2981,22.8497,75.118,22.9213,26.6372,12.4111,16.2082,617.1,616.931,633.7,641.931,616.931,617.1,8.23077,-0.169189,16.2082,15.9726,28.5953,655.037,16.2082,16.0577,21.4219,52.6694,12.4368,612.337,612.9,13.1096,637.337,623.8,612.337,612.9,13.5372,-0.562866,13.1096,13.4982,26.0343,540.941,13.1096,13.2991,24.6684,43.6721,12.3864,609.108,611.5,9,634.108,619.5,609.108,611.5,14.6075,-2.39246,9,9.69581,22.5538,418.851,9,7.5678,23.2023,24.6054,17.0227,629.785,625.1,12.5,629.785,625.1,604.785,614.4,4.685,-9.61505,12.5,13.2445,30.1855,542.706,12.5,13.0968,26,42.9829,12.6261,0.0099,0,0.2105,0,0.0370,0,0.0147,0,0.0074,0,0.0221,0
2025-10-11T01:39:02.320,1,hold,0,0,670,670.4,40.3427,670,670.4,645,644.8,-0.400024,0.200012,40.3427,40.4568,42.2082,1618.92,40.3427,40.5121,39.1674,132.854,12.1857,627.956,628.8,22.7418,652.956,652.1,627.956,628.8,0.856445,-0.843567,22.7418,31.5445,937.634,23.4358,22.7418,72.9485,22.2443,26.8536,12.8534,16.1151,617.2,616.931,633.7,641.931,616.931,617.2,8.23077,-0.269226,16.1151,15.981,28.5674,655.229,16.1151,16.0539,21.4154,52.5928,12.4585,612.337,612.9,13.0968,637.337,623.8,612.337,613,13.5372,-0.662842,13.0968,13.4308,26.0437,538.892,13.0968,13.2758,24.6446,43.5572,12.372,609.206,611.5,9,634.206,619.5,609.206,611.5,14.7062,-2.29382,9,9.28535,23.5901,395.921,9,10.7389,21.9838,35.0576,11.2934,629.785,625,12.5,629.785,625,604.785,614.3,4.78497,-9.51501,12.5,13.1309,30.2091,536.613,12.5,13.1046,26,42.9574,12.4917,0.0077,0,0.2104,0,0.0380,0,0.0125,0,0.0073,0,0.0208,0
2025-10-11T01:39:04.320,1,hold,0,0,670,670.4,40.3326,670,670.4,645,644.7,-0.400024,0.299988,40.3326,40.453,42.2065,1618.29,40.3326,40.4139,39.1769,132.532,12.2105,627.897,628.8,22.6665,652.897,652.2,627.897,628.8,0.696838,-0.903137,22.6665,31.5628,930.462,23.2562,22.6665,75.1037,22.878,26.7147,12.389,15.898,617.4,616.899,633.7,641.899,616.899,617.4,8.19885,-0.50116,15.898,16.051,28.5605,657.134,15.898,15.9757,21.4036,52.362,12.5498,612.317,612.9,13.0634,637.317,623.8,612.317,612.9,13.5172,-0.582825,13.0634,13.5747,25.9303,540.962,13.0634,13.256,24.6051,43.4414,12.4527,609.165,611.5,9,634.165,619.5,609.165,611.5,14.6649,-2.33508,9,10.4564,22.4532,446.181,9,9.26793,22.2252,29.5055,15.122,629.761,625,12.5,629.761,625,604.761,614.3,4.76074,-9.53925,12.5,13.1582,30.2091,541.721,12.5,13.1043,26,42.9948,12.5997,0.0061,0,0.2108,0,0.0369,0,0.0102,0,0.0072,0,0.0194,0
2025-10-11T01:39:06.320,1,hold,0,0,670,670.3,40.4159,670,670.3,645,644.4,-0.299988,0.599976,40.4159,40.493,42.2062,1618.77,40.4159,40.3556,39.1769,132.341,12.2318,627.897,629,22.4594,652.897,652.4,627.897,629,0.496826,-1.10315,22.4594,31.8631,911.018,22.7783,22.4594,75.9842,23.1737,26.3776,11.9896,15.7958,617.5,616.899,633.7,641.899,616.899,617.5,8.19885,-0.601135,15.7958,16.0282,28.5611,656.996,15.7958,15.9874,21.3526,52.3748,12.5441,612.317,612.7,13.2322,637.317,623.8,612.317,612.6,13.5172,-0.282776,13.2322,13.3747,25.9962,533.761,13.2322,13.2132,24.6259,43.3904,12.3014,609.165,611.5,9,634.165,619.4,609.165,611.5,14.7649,-2.33508,9,8.97211,22.7633,367.899,9,7.60655,23.1773,25.4344,14.4646,629.761,625.2,12.5,629.761,625.2,604.761,614.3,4.56073,-9.53925,12.5,13.1858,30.2081,540.617,12.5,13.1004,26,42.9692,12.5815,0.0055,0,0.2097,0,0.0343,0,0.0095,0,0.0071,0,0.0191,0
2025-10-11T01:39:08.320,1,hold,0,0,670,670.2,40.5009,670,670.2,645,644.1,-0.200012,0.900024,40.5009,40.4343,42.2062,1617.37,40.5009,40.3111,39.19,132.227,12.2317,627.897,629.2,22.2478,652.897,652.4,627.897,629.2,0.496826,-1.30316,22.2478,31.6397,904.162,22.6269,22.2478,73.0798,22.328,26.5339,12.3723,15.7813,617.5,616.899,633.7,641.899,616.899,617.5,8.19885,-0.601135,15.7813,16.0275,28.5611,656.49,15.7813,16.0147,21.2988,52.4751,12.5105,612.317,612.5,13.4071,637.317,623.7,612.317,612.5,13.6172,-0.1828,13.4071,13.2437,26.049,531.236,13.4071,13.2335,24.6259,43.4166,12.2358,609.165,611.5,9,634.165,619.4,609.165,611.5,14.7649,-2.33508,9,9.91028,22.9122,424.169,9,9.97371,22.1665,32.2531,13.1513,629.761,625.2,12.5,629.761,625.2,604.761,614.3,4.56073,-9.53925,12.5,13.0613,30.2081,536.934,12.5,13.0817,26,42.9063,12.5141,0.0046,0,0.2056,0,0.0312,0,0.0104,0,0.0070,0,0.0193,0
2025-10-11T01:39:10.320,1,hold,0,0,670,670.3,40.405,670,670.3,645,644,-0.299988,1,40.405,40.4721,42.2108,1619.53,40.405,40.5064,39.1755,132.861,12.1897,627.837,629,22.3401,652.837,651.9,627.837,628.9,0.937439,-1.06256,22.3401,31.6908,899.251,22.4723,22.3401,71.8096,21.8932,26.7326,12.5227,15.9203,617.3,616.867,633.7,641.867,616.867,617.3,8.16699,-0.432983,15.9203,15.9227,28.6023,651.873,15.9203,16.096,21.2845,52.782,12.3503,612.297,612.5,13.3867,637.297,623.8,612.297,612.5,13.4974,-0.202637,13.3867,13.2319,26.0609,529.008,13.3867,13.2907,24.6232,43.6575,12.1172,609.124,611.6,9,634.124,619.4,609.124,611.6,14.7236,-2.47632,9,9.96674,22.3524,428.171,9,7.4741,23.1784,24.1705,17.7146,629.737,625.1,12.5,629.737,625.1,604.737,614.3,4.6366,-9.56342,12.5,13.2165,30.2082,541.079,12.5,13.1624,26,43.147,12.5404,0.0041,0,0.2004,0,0.0292,0,0.0118,0,0.0058,0,0.0191,0
2025-10-11T01:39:12.320,1,hold,0,0,670,670.3,40.3981,670,670.3,645,644.1,-0.299988,0.900024,40.3981,40.5873,42.1688,1624.14,40.3981,40.4058,39.1662,132.531,12.2548,627.837,628.7,22.5858,652.837,651.7,627.837,628.7,1.13745,-0.862549,22.5858,31.7064,903.087,22.5721,22.5858,74.4268,22.6755,26.6298,12.1339,15.9101,617.3,616.867,633.7,641.867,616.867,617.3,8.16699,-0.432983,15.9101,15.9497,28.5856,653.14,15.9101,15.9522,21.2849,52.3226,12.4829,612.297,612.5,13.3856,637.297,623.9,612.297,612.5,13.3973,-0.202637,13.3856,13.1872,26.1281,527.699,13.3856,13.2481,24.6119,43.5043,12.1298,609.124,611.6,9,634.124,619.4,609.124,611.6,14.7236,-2.47632,9,8.84846,23.225,378.415,9,9.95653,22.3888,32.6314,11.5966,629.737,625.2,12.5,629.737,625.2,604.737,614.3,4.53656,-9.56342,12.5,13.3015,30.151,544.721,12.5,13.1197,26,43.0321,12.6585,0.0034,0,0.1974,0,0.0278,0,0.0137,0,0.0047,0,0.0193,0
2025-10-11T01:39:14.320,1,hold,0,0,670,670.3,40.3931,670,670.3,645,644.4,-0.299988,0.599976,40.3931,40.6964,42.086,1627.87,40.3931,40.3592,39.1688,132.365,12.2983,627.837,628.8,22.4719,652.837,651.9,627.837,628.8,0.937439,-0.962524,22.4719,31.853,914.547,22.8306,22.4719,75.805,23.1035,26.3338,12.0645,15.8991,617.3,616.867,633.8,641.867,616.867,617.3,8.06702,-0.432983,15.8991,15.9374,28.5853,653.455,15.8991,15.8472,21.2801,51.9915,12.5685,612.297,612.6,13.2907,637.297,623.9,612.297,612.6,13.3973,-0.302612,13.2907,13.411,26.0731,536.815,13.2907,13.2209,24.6118,43.3646,12.3791,609.124,611.5,9,634.124,619.5,609.124,611.5,14.6237,-2.37634,9,10.0673,22.6317,429.591,9,9.44295,22.3792,30.539,14.067,629.737,625.3,12.5,629.737,625.3,604.737,614.3,4.43658,-9.56342,12.5,13.1506,30.1847,537.58,12.5,13.1236,26,43.0328,12.4924,0.0038,0,0.1939,0,0.0263,0,0.0150,0,0.0046,0,0.0200,0
2025-10-11T01:39:16.320,1,hold,0,0,670,670.6,40.1131,670,670.6,645,644.7,-0.599976,0.299988,40.1131,40.5601,42.164,1623.69,40.1131,40.492,39.0353,132.814,12.2253,627.778,628.7,22.4852,652.778,651.9,627.778,628.7,0.878235,-0.921753,22.4852,31.527,928.151,23.1865,22.4852,74.1471,22.6408,26.424,12.5177,15.7711,617.4,616.835,633.8,641.835,616.835,617.4,8.03528,-0.564758,15.7711,15.895,28.5853,651.694,15.7711,15.8746,21.279,52.0944,12.5099,612.278,612.6,13.2656,637.278,624,612.278,612.6,13.2776,-0.322388,13.2656,13.3469,26.0771,534.248,13.2656,13.2833,24.6118,43.5821,12.2584,609.082,611.5,9,634.082,619.5,609.082,611.5,14.5822,-2.41785,9,9.2928,22.6174,392.896,9,7.50544,23.2958,24.5796,15.9847,629.712,625.2,12.5,629.712,625.2,604.712,614.3,4.51227,-9.58771,12.5,12.9444,30.2668,530.241,12.5,13.1977,26,43.3269,12.2381,0.0048,0,0.1915,0,0.0249,0,0.0164,0,0.0046,0,0.0208,0
2025-10-11T01:39:18.320,1,hold,0,0,670,670.7,40.0086,670,670.7,645,644.8,-0.700012,0.200012,40.0086,40.4242,42.1634,1617.3,40.0086,40.5226,38.9004,132.889,12.1703,627.778,628.7,22.4626,652.778,651.8,627.778,628.7,0.978271,-0.921753,22.4626,31.311,926.413,23.1511,22.4626,72.002,21.9557,26.6489,12.8665,15.7596,617.4,616.835,633.7,641.835,616.835,617.4,8.13525,-0.564758,15.7596,15.9302,28.5853,653.298,15.7596,15.8472,21.2737,51.966,12.5716,612.278,612.5,13.3519,637.278,623.9,612.278,612.5,13.3776,-0.222412,13.3519,13.3624,26.0771,534.39,13.3519,13.2754,24.6118,43.5432,12.2726,609.082,611.6,9,634.082,619.6,609.082,611.6,14.4822,-2.51782,9,9.32621,23.3436,405.169,9,10.3378,22.1201,33.4234,12.1223,629.712,625.3,12.5,629.712,625.3,604.712,614.3,4.41229,-9.58771,12.5,12.9834,30.2927,531.521,12.5,13.2053,26,43.3011,12.275,0.0062,0,0.1892,0,0.0245,0,0.0182,0,0.0040,0,0.0220,0
2025-10-11T01:39:20.320,1,hold,0,0,670,670.5,40.175,670,670.5,645,644.8,-0.5,0.200012,40.175,40.553,42.1707,1622.45,40.175,40.4914,38.8971,132.812,12.2161,627.778,628.6,22.5297,652.778,651.8,627.778,628.6,0.978271,-0.821716,22.5297,31.5118,906.707,22.6836,22.5297,74.1715,22.5821,26.5613,12.2245,16.0202,617.1,616.835,633.7,641.835,616.835,617.1,8.13525,-0.264709,16.0202,16.0309,28.5846,658.061,16.0202,15.7888,21.292,51.7618,12.7132,612.278,612.4,13.4404,637.278,624,612.278,612.4,13.2776,-0.122437,13.4404,13.4219,26.0775,537.435,13.4404,13.2637,24.6361,43.5177,12.3498,609.082,611.5,9,634.082,619.5,609.082,611.5,14.5822,-2.41785,9,9.92534,22.3735,416.669,9,7.44697,23.1833,24.056,17.3208,629.712,625.3,12.5,629.712,625.3,604.712,614.3,4.41229,-9.58771,12.5,12.9096,30.3693,530.57,12.5,13.1976,26,43.3135,12.2495,0.0072,0,0.1884,0,0.0262,0,0.0195,0,0.0039,0,0.0222,0
2025-10-11T01:39:22.320,1,hold,0,0,670,670.4,40.2525,670,670.4,645,644.6,-0.400024,0.400024,40.2525,40.4989,42.1105,1619.65,40.2525,40.2983,38.928,132.127,12.2582,627.719,628.5,22.5474,652.719,651.9,627.719,628.5,0.819092,-0.780884,22.5474,31.7748,898.649,22.4498,22.5474,75.186,22.9303,26.3317,11.9523,16.0772,617,616.804,633.7,641.804,616.804,617,8.10358,-0.196411,16.0772,15.9577,28.6098,654.74,16.0772,15.7537,21.3387,51.672,12.6711,612.258,612.3,13.4605,637.258,624.1,612.258,612.3,13.1578,-0.0422363,13.4605,13.3308,26.0928,534.076,13.4605,13.2136,24.6342,43.3535,12.3191,608.941,611.5,9,633.941,619.5,608.941,611.5,14.4413,-2.55865,9,9.22573,23.2751,399.126,9,10.3857,22.1786,33.7208,11.8362,629.688,625.3,12.5,629.688,625.3,604.688,614.4,4.388,-9.71204,12.5,13.2871,30.2602,545.571,12.5,13.1358,26,43.0345,12.6775,0.0079,0,0.1892,0,0.0284,0,0.0202,0,0.0039,0,0.0224,0
2025-10-11T01:39:24.320,1,hold,0,0,670,670.2,40.426,670,670.2,645,644.5,-0.200012,0.5,40.426,40.3862,42.1589,1616.1,40.426,40.4298,38.9412,132.661,12.1822,627.719,628.5,22.5276,652.719,651.7,627.719,628.5,1.0191,-0.780884,22.5276,31.6231,900.652,22.5147,22.5276,72.6539,22.1973,26.5368,12.3965,16.0736,617,616.804,633.6,641.804,616.804,617,8.20361,-0.196411,16.0736,15.9961,28.621,655.36,16.0736,15.7385,21.39,51.6349,12.6922,612.258,612.3,13.4599,637.258,624.1,612.258,612.3,13.1578,-0.0422363,13.4599,13.5497,26.0788,543.002,13.4599,13.2872,24.6633,43.6204,12.4484,608.941,611.5,9,633.941,619.5,608.941,611.5,14.4413,-2.55865,9,9.52063,22.5304,400.22,9,8.35754,22.7527,26.6725,15.0049,629.688,625.4,12.5,629.688,625.4,604.688,614.4,4.28796,-9.71204,12.5,13.1859,30.2814,539.514,12.5,13.1394,26,43.1355,12.5074,0.0077,0,0.1889,0,0.0295,0,0.0209,0,0.0043,0,0.0236,0
2025-10-11T01:39:26.320,1,hold,0,0,670,670.2,40.4237,670,670.2,645,644.6,-0.200012,0.400024,40.4237,40.4148,42.1838,1617.23,40.4237,40.5459,38.9188,132.935,12.1656,627.719,628.4,22.5992,652.719,651.5,627.719,628.4,1.21912,-0.680908,22.5992,31.624,900.761,22.506,22.5992,72.7907,22.1503,26.6668,12.3747,16.0721,617,616.804,633.6,641.804,616.804,617,8.20361,-0.196411,16.0721,15.9954,28.5974,656.292,16.0721,15.7772,21.3938,51.6707,12.7014,612.258,612.3,13.4599,637.258,624.1,612.258,612.3,13.1578,-0.0422363,13.4599,13.5176,26.0785,540.122,13.4599,13.2909,24.6734,43.5544,12.4011,633.941,619.4,12.5,633.941,619.4,608.941,611.6,14.5413,-2.65863,12.5,8.24206,23.5012,354.631,12.5,9.89817,27,33.5751,10.5623,629.688,625.4,12.5,629.688,625.4,604.688,614.4,4.28796,-9.71204,12.5,13.1545,30.2815,540.913,12.5,13.1898,26,43.2482,12.5072,0.0075,0,0.1876,0,0.0306,0,0.0216,0,0.0440,0,0.0243,0
2025-10-11T01:39:28.320,1,hold,0,0,670,670,40.5127,670,670,645,644.6,0,0.400024,40.5127,40.4421,42.1728,1618.33,40.5127,40.2747,38.959,132.101,12.2507,627.66,628.1,22.8025,652.66,651.4,627.66,628.1,1.26019,-0.439758,22.8025,31.7413,901.438,22.5269,22.8025,74.8117,22.8085,26.4932,12.0494,16.0406,617,616.772,633.6,641.772,616.772,617,8.172,-0.228027,16.0406,16.0976,28.597,659.843,16.0406,15.7932,21.4478,51.8526,12.7254,612.238,612.3,13.4599,637.238,624.1,612.238,612.3,13.1379,-0.0620728,13.4599,13.5144,26.0785,540.154,13.4599,13.1435,24.7674,43.1488,12.5184,633.999,619.2,12.5,633.999,619.2,608.999,611.4,14.799,-2.401,12.5,10.3365,24.183,440.75,12.5,12.2563,27,40.2518,10.9498,629.664,625.4,12.5,629.664,625.4,604.664,614.3,4.26367,-9.63629,12.5,13.2006,30.2815,542.18,12.5,13.1046,26,42.9829,12.6138,0.0083,0,0.1884,0,0.0317,0,0.0229,0,0.0816,0,0.0244,0
2025-10-11T01:39:30.320,1,hold,0,0,670,669.9,40.5127,670,669.9,645,644.5,0.0999756,0.5,40.5127,40.5779,42.1728,1623.45,40.5127,40.2405,39.0448,131.976,12.3011,627.66,628,22.8836,652.66,651.4,627.66,628,1.26019,-0.339783,22.8836,31.8823,907.998,22.6949,22.8836,75.8888,23.1251,26.3626,11.9649,16.0356,617,616.772,633.8,641.772,616.772,617,7.97198,-0.228027,16.0356,16.1406,28.5906,660.807,16.0356,15.9523,21.3948,52.3617,12.62,612.238,612.3,13.4599,637.238,623.9,612.238,612.3,13.3379,-0.0620728,13.4599,13.3551,26.0809,534.895,13.4599,13.1749,24.7532,43.2648,12.3633,633.999,618.8,12.5,633.999,618.8,608.999,611.3,15.199,-2.30096,12.5,10.6394,24.9185,454.315,12.5,12.9882,27,42.6399,10.6547,629.664,625.3,12.5,629.664,625.3,604.664,614.3,4.36371,-9.63629,12.5,13.2204,30.2766,541.556,12.5,13.136,26,43.0737,12.5728,0.0080,0,0.1892,0,0.0333,0,0.0241,0,0.1166,0,0.0246,0
2025-10-11T01:39:32.320,1,hold,0,0,670,670,40.5127,670,670,645,644.4,0,0.599976,40.5127,40.5738,42.1728,1623.76,40.5127,40.3264,39.0381,132.296,12.2737,627.66,628,22.8766,652.66,651.4,627.66,628,1.26019,-0.339783,22.8766,31.6142,931.017,23.2581,22.8766,74.0265,22.608,26.514,12.5768,15.9404,617.1,616.772,633.7,641.772,616.772,617.1,8.07196,-0.328003,15.9404,15.9883,28.593,655.164,15.9404,16.0341,21.3941,52.63,12.4485,612.238,612.3,13.4599,637.238,624,612.238,612.3,13.2379,-0.0620728,13.4599,13.5218,26.079,542.191,13.4599,13.2256,24.8049,43.4309,12.484,633.999,618.5,12.5,633.999,618.5,608.999,611.1,15.499,-2.10095,12.5,10.7284,25.6557,456.344,12.5,13.3501,27,43.7882,10.4216,629.664,625.2,12.5,629.664,625.2,604.664,614.3,4.46368,-9.63629,12.5,13.139,30.2769,539.179,12.5,13.1361,26,43.0992,12.5102,0.0067,0,0.1900,0,0.0343,0,0.0247,0,0.1500,0,0.0237,0
2025-10-11T01:39:34.320,1,hold,0,0,670,670.1,40.5122,670,670.1,645,644.4,-0.0999756,0.599976,40.5122,40.5462,42.1728,1622.66,40.5122,40.4762,39.0068,132.736,12.2247,627.602,628.1,22.724,652.602,651.3,627.602,628.1,1.30151,-0.498474,22.724,31.3004,940.113,23.4934,22.724,72.2705,22.0415,26.7842,13.0083,15.908,617.1,616.74,633.5,641.74,616.74,617.1,8.24048,-0.359497,15.908,16.0033,28.5973,655.673,15.908,16.108,21.3456,52.898,12.395,612.218,612.4,13.3858,637.218,623.9,612.218,612.4,13.3181,-0.181885,13.3858,13.5058,26.0687,541.088,13.3858,13.2599,24.7849,43.518,12.4337,633.957,618.3,12.5,633.957,618.3,608.957,610.9,15.6575,-1.94257,12.5,10.6988,26.4723,457.152,12.5,13.5906,27,44.5645,10.2582,629.639,625.1,12.5,629.639,625.1,604.639,614.3,4.53943,-9.66058,12.5,13.0691,30.2769,535.512,12.5,13.1665,26,43.1479,12.4111,0.0060,0,0.1897,0,0.0338,0,0.0244,0,0.1814,0,0.0223,0
2025-10-11T01:39:36.320,1,hold,0,0,670,670.2,40.4205,670,670.2,645,644.6,-0.200012,0.400024,40.4205,40.4784,42.1728,1620.26,40.4205,40.3214,39.0068,132.203,12.2559,627.602,628.1,22.7131,652.602,651.1,627.602,628.1,1.50153,-0.498474,22.7131,31.1541,939.107,23.4523,22.7131,74.0715,22.5555,26.6933,12.6784,15.9015,617.1,616.74,633.6,641.74,616.74,617.1,8.1405,-0.359497,15.9015,15.9759,28.6236,655.013,15.9015,16.1044,21.2743,52.7843,12.4093,612.218,612.2,13.4589,637.218,623.9,612.218,612.2,13.3181,0.0181274,13.4589,13.5418,26.0745,542.682,13.4589,13.2174,24.847,43.3147,12.5288,633.858,618.3,12.5,633.858,618.3,608.858,610.9,15.5579,-2.04211,12.5,10.859,27.1167,462.085,12.5,13.6921,27,44.8717,10.2979,629.639,625.1,12.5,629.639,625.1,604.639,614.4,4.53943,-9.76062,12.5,13.0691,30.2782,536.15,12.5,13.1084,26,42.9574,12.481,0.0053,0,0.1889,0,0.0328,0,0.0245,0,0.2122,0,0.0209,0
