time;inlet door drive right motor status S1 slow (1 = on);Inlet side seq is running;zone 1 heating controller setpoint;zone 1 heating controller process value;zone 1 heating controller controller manipulated variable;zone 1 temperature detection wind ahead of charge SP;zone 1 temperature detection wind ahead of charge PV;zone 1 temperature detection wind beyond of charge SP;zone 1 temperature detection wind beyond charge;zone 1 control error temperature wind ahead of charge;zone 1 control error temperature wind beyond of charge;zone 1 combustion air controller setpoint;zone 1 combustion air controller process value;zone 1 combustion air controller controller manipulated variable;zone 1 combustion air control flow metering;zone 1 fuel gas controller setpoint;zone 1 fuel gas controller process value;zone 1 fuel gas controller controller manipulated variable;zone 1 fuel gas control flow metering;zone 1 combustion air/ fuel gas ratio;zone 2 heating controller setpoint;zone 2 heating controller process value;zone 2 heating controller controller manipulated variable;zone 2 temperature detection wind ahead of charge SP;zone 2 temperature detection wind ahead of charge PV;zone 2 temperature detection wind beyond of charge SP;zone 2 temperature detection wind beyond charge;zone 2 control error temperature wind ahead of charge;zone 2 control error temperature wind beyond of charge;zone 2 combustion air controller sepoint;zone 2 combustion air controller controller manipulated variable;zone 2 combustion air control flow metering;zone 2 combustion air controller process value;zone 2 fuel gas controller setpoint;zone 2 fuel gas control flow metering;zone 2 fuel gas controller process value;zone 2 fuel gas controller controller manipulated variable;zone 2 combustion air/ fuel gas ratio;zone 3 heating controller controller manipulated variable;zone 3 heating controller process value;zone 3 heating controller setpoint;zone 3 temperature detection wind ahead of charge PV;zone 3 temperature detection wind ahead of charge SP;zone 3 temperature detection wind beyond of charge SP;zone 3 temperature detection wind beyond charge;zone 3 control error temperature wind beyond of charge;zone 3 control error temperature wind ahead of charge;zone 3 combustion air controller setpoint;zone 3 combustion air controller process value;zone 3 combustion air controller controller manipulated variable;zone 3 combustion air control flow metering;zone 3 fuel gas controller setpoint;zone 3 fuel gas controller process value;zone 3 fuel gas controller controller manipulated variable;zone 3 fuel gas control flow metering;zone 3 combustion air/ fuel gas ratio;zone 4 heating controller setpoint;zone 4 heating controller process value;zone 4 heating controller controller manipulated variable;zone 4 temperature detection wind ahead of charge SP;zone 4 temperature detection wind ahead of charge PV;zone 4 temperature detection wind beyond of charge SP;zone 4 temperature detection wind beyond charge;zone 4 control error temperature wind ahead of charge;zone 4 control error temperature wind beyond of charge;zone 4 combustion air controller setpoint;zone 4 combustion air controller process value;zone 4 combustion air controller controller manipulated variable;zone 4 combustion air control flow metering;zone 4 fuel gas controller setpoint;zone 4 fuel gas controller process value;zone 4 fuel gas controller controller manipulated variable;zone 4 fuel gas control flow metering;zone 4 combustion air/ fuel gas ratio;zone 5 heating controller setpoint;zone 5 heating controller process value;zone 5 heating controller controller manipulated variable;zone 5 temperature detection wind ahead of charge SP;zone 5 temperature detection wind ahead of charge PV;zone 5 temperature detection wind beyond of charge SP;zone 5 temperature detection wind beyond charge;zone 5 control error temperature wind ahead of charge;zone 5 control error temperature wind beyond of charge;zone 5 combustion air controller setpoint;zone 5 combustion air controller process value;zone 5 combustion air controller controller manipulated variable;zone 5 combustion air control flow metering;zone 5 fuel gas controller setpoint;zone 5 fuel gas controller process value;zone 5 fuel gas controller controller manipulated variable;zone 5 fuel gas control flow metering;zone 5 combustion air/ fuel gas ratio;zone 6 heating controller setpoint;zone 6 heating controller process value;zone 6 heating controller controller manipulated variable;zone 6 temperature detection wind ahead of charge SP;zone 6 temperature detection wind ahead of charge PV;zone 6 temperature detection wind beyond of charge SP;zone 6 temperature detection wind beyond charge;zone 6 control error temperature wind ahead of charge;zone 6 control error temperature wind beyond of charge;zone 6 combustion air controller setpoint;zone 6 combustion air controller process value;zone 6 combustion air controller controller manipulated variable;zone 6 combustion air control flow metering;zone 6 fuel gas controller setpoint;zone 6 fuel gas controller process value;zone 6 fuel gas controller controller manipulated variable;zone 6 fuel gas control flow metering;zone 6 combustion air/ fuel gas ratio
10.10.2025 00:10:44.320000;0;0;670;670,9;82,9849;670;670,9;645;617,4;-0,900024;27,6;82,9849;83,5143;67,9243;3341,52;82,9849;82,745;58,8978;271,352;12,3143;670;670,3;66,0331;670;670,3;645;614,3;-0,299988;30,7;66,0331;66,6735;2637,92;65,9496;66,0331;216,17;65,9015;48,2356;12,203;58,0739;670,7;670;670,7;670;645;618,6;-0,700012;26,4;58,0739;58,7928;60,381;2408,91;58,0739;58,5939;42,9427;192,098;12,54;670;670,9;51,9917;670;670,9;645;628,7;-0,900024;16,3;51,9917;52,3762;54,8525;2096,04;51,9917;52,2027;44,7041;171,122;12,2488;670;670,7;47,258;670;670,7;645;638,7;-0,700012;6,29999;47,258;47,5483;49,3021;2027,94;47,258;47,3662;41,8788;155,348;13,0541;670;670,3;40,0551;670;670,2;645;636,5;-0,200012;8,5;40,0551;40,1668;43,9072;1646,36;40,0551;39,9685;35,9126;131,251;12,5436
10.10.2025 00:10:44.820000;0;0;670;670,9;82,9791;670;670,9;645;617,2;-0,900024;27,8;82,9791;83,5029;67,9461;3341,11;82,9791;82,5979;59,0036;270,921;12,3324;670;670,3;66,0316;670;670,3;645;614,3;-0,299988;30,7;66,0316;66,7244;2632,72;65,8356;66,0316;216,573;66,0125;48,2043;12,1563;58,25;670,5;670;670,5;670;645;618,7;-0,5;26,3;58,25;58,7455;60,3171;2408,88;58,25;58,4346;43,0553;191,627;12,5707;670;670,9;51,9859;670;670,9;645;628,7;-0,900024;16,3;51,9859;52,3993;54,7875;2097,49;51,9859;52,1137;44,7331;170,894;12,2736;670;670,7;47,254;670;670,7;645;638,7;-0,700012;6,29999;47,254;47,623;49,2571;2028,57;47,254;47,3633;41,8816;155,326;13,0601;670;670,2;40,1442;670;670,2;645;636,5;-0,200012;8,5;40,1442;40,1866;43,9128;1647,81;40,1442;40,1887;35,9126;131,845;12,4981
10.10.2025 00:10:45.320000;0;0;670;670,9;82,9733;670;670,9;645;617,2;-0,900024;27,8;82,9733;83,7219;67,8032;3350,89;82,9733;82,5153;59,0555;270,586;12,3838;670;670,3;66,0302;670;670,3;645;614,3;-0,299988;30,7;66,0302;66,8933;2627,11;65,6434;66,0302;216,98;66,1407;48,0567;12,1076;58,4277;670,3;670;670,3;670;645;619;-0,299988;26;58,4277;58,7792;60,2303;2408,99;58,4277;58,2765;43,087;191,057;12,6087;670;670,9;51,9801;670;670,8;645;628,6;-0,799988;16,4;51,9801;52,2961;54,7716;2093,53;51,9801;52,0063;44,7435;170,504;12,2785;670;670,7;47,2497;670;670,7;645;638,7;-0,700012;6,29999;47,2497;47,5661;49,2695;2028,38;47,2497;47,3458;41,8815;155,307;13,0605;670;670,4;39,9625;670;670,4;645;636,5;-0,400024;8,5;39,9625;40,1477;43,9128;1645,9;39,9625;40,1944;35,8556;131,876;12,4806
10.10.2025 00:10:45.820000;0;0;670;670,7;83,1485;670;670,7;645;617,2;-0,700012;27,8;83,1485;83,4181;68,0163;3340,15;83,1485;82,4145;59,1998;270,319;12,3563;670;670,3;66,0287;670;670,3;645;614,2;-0,299988;30,8;66,0287;66,9814;2626,37;65,6289;66,0287;217,345;66,2441;47,9784;12,0839;58,5166;670,2;670;670,2;670;645;619;-0,200012;26;58,5166;58,813;60,2882;2411,17;58,5166;58,1334;43,2121;190,716;12,6427;670;670,8;52,065;670;670,6;645;628,5;-0,599976;16,5;52,065;52,2747;54,8013;2090,07;52,065;51,8987;44,7724;170,163;12,2827;670;670,7;47,2453;670;670,7;645;638,7;-0,700012;6,29999;47,2453;47,5747;49,2531;2029,7;47,2453;47,3362;41,8815;155,276;13,0716;670;670,5;39,8703;670;670,5;645;636,5;-0,5;8,5;39,8703;40,1194;43,9128;1645,21;39,8703;40,1812;35,8507;131,756;12,4869
10.10.2025 00:10:46.320000;0;0;670;670,5;83,3252;670;670,5;645;617,3;-0,5;27,7;83,3252;83,4909;68,0601;3341,05;83,3252;82,4081;59,321;270,283;12,3613;670;670,3;66,0273;670;670,3;645;614,2;-0,299988;30,8;66,0273;66,9366;2635,98;65,8291;66,0273;217,385;66,2892;48,0056;12,1258;58,6064;670,1;670;670,1;670;645;619;-0,0999756;26;58,6064;58,8498;60,305;2413,32;58,6064;58,2179;43,233;190,949;12,6386;670;670,6;52,2412;670;670,6;645;628,4;-0,599976;16,6;52,2412;52,1109;54,8703;2086,21;52,2412;51,8815;44,8065;170,203;12,2572;670;670,8;47,1505;670;670,8;645;638,7;-0,799988;6,29999;47,1505;47,6012;49,2273;2030,52;47,1505;47,3309;41,847;155,213;13,0822;670;670,4;39,9577;670;670,4;645;636,5;-0,400024;8,5;39,9577;40,0763;43,9128;1643,13;39,9577;40,0312;35,8917;131,268;12,5173
10.10.2025 00:10:46.820000;0;0;670;670,4;83,4129;670;670,4;645;617,4;-0,400024;27,6;83,4129;83,5032;68,0916;3343,92;83,4129;82,3726;59,4304;270,156;12,3777;670;670,3;66,0258;670;670,3;645;614,1;-0,299988;30,9;66,0258;66,7903;2642,73;66,0299;66,0258;216,924;66,1745;48,1179;12,1828;58,6064;670;670;670;670;645;619,2;0;25,8;58,6064;58,9907;60,2223;2418,94;58,6064;58,2635;43,2335;191,194;12,6517;670;670,5;52,3276;670;670,5;645;628,4;-0,5;16,6;52,3276;52,2947;54,8551;2095,05;52,3276;51,9386;44,846;170,423;12,2932;670;670,8;47,1454;670;670,8;645;638,7;-0,799988;6,29999;47,1454;47,5859;49,2265;2027,15;47,1454;47,3369;41,8372;155,291;13,0539;670;670,4;39,9555;670;670,4;645;636,5;-0,400024;8,5;39,9555;40,0958;43,9128;1643,29;39,9555;40,0055;35,8917;131,115;12,5332
10.10.2025 00:10:47.320000;0;0;670;670,4;83,4111;670;670,4;645;617,4;-0,400024;27,6;83,4111;83,5122;68,09;3344,06;83,4111;82,3768;59,4782;270,187;12,3768;670;670,4;65,9343;670;670,4;645;614,2;-0,400024;30,8;65,9343;66,6996;2650,69;66,2448;65,9343;216,378;66,0111;48,1365;12,2503;58,6064;670,1;670;670,1;670;645;619,1;-0,0999756;25,9;58,6064;58,8038;60,3045;2408,34;58,6064;58,3511;43,2087;191,433;12,5806;670;670,4;52,4154;670;670,4;645;628,3;-0,400024;16,7;52,4154;52,4393;54,8483;2098,41;52,4154;51,9912;44,8733;170,598;12,3003;670;670,9;47,0511;670;670,9;645;638,7;-0,900024;6,29999;47,0511;47,5372;49,2525;2026,35;47,0511;47,3505;41,7879;155,325;13,0459;670;670,4;39,9538;670;670,4;645;636,5;-0,400024;8,5;39,9538;40,0682;43,9055;1642,3;39,9538;39,8941;35,8917;130,79;12,5568
10.10.2025 00:10:47.820000;0;0;670;670,3;83,4989;670;670,3;645;617,4;-0,299988;27,6;83,4989;83,5209;68,0895;3345,05;83,4989;82,3904;59,5845;270,292;12,3757;670;670,5;65,8413;670;670,5;645;614,2;-0,5;30,8;65,8413;66,6051;2646,78;66,223;65,8413;215,738;65,7932;48,1365;12,2685;58,5157;670,2;670;670,2;670;645;619;-0,200012;26;58,5157;58,4136;60,353;2395,44;58,5157;58,3837;43,1534;191,563;12,5047;670;670,3;52,503;670;670,3;645;628,3;-0,299988;16,7;52,503;52,4562;54,8549;2098,61;52,503;52,0471;44,9258;170,779;12,2884;670;670,9;47,0441;670;670,9;645;638,8;-0,900024;6,20001;47,0441;47,4966;49,2858;2026,08;47,0441;47,3829;41,7547;155,403;13,0376;670;670,4;39,9512;670;670,5;645;636,4;-0,5;8,59998;39,9512;40,0665;43,9044;1643,04;39,9512;39,8793;35,8917;130,727;12,5685
10.10.2025 00:10:48.320000;0;0;670;670,3;83,4978;670;670,4;645;617,5;-0,400024;27,5;83,4978;83,6776;68,0478;3347,64;83,4978;82,4386;59,6168;270,475;12,3769;670;670,6;65,7488;670;670,6;645;614,2;-0,599976;30,8;65,7488;66,7257;2634,78;65,8785;65,7488;215,445;65,7159;48,1367;12,2295;58,5151;670,2;670;670,3;670;645;619;-0,299988;26;58,5151;58,4593;60,3519;2398,75;58,5151;58,4511;43,1534;191,707;12,5126;670;670,3;52,5019;670;670,3;645;628,3;-0,299988;16,7;52,5019;52,4074;54,8549;2096,49;52,5019;52,0988;44,9002;170,935;12,2648;670;670,9;47,0395;670;670,9;645;638,8;-0,900024;6,20001;47,0395;47,5085;49,2666;2026,24;47,0395;47,3601;41,7495;155,315;13,046;670;670,5;39,8589;670;670,5;645;636,4;-0,5;8,59998;39,8589;40,0828;43,8459;1642,43;39,8589;39,7937;35,8917;130,498;12,5859
10.10.2025 00:10:48.820000;0;0;670;670,4;83,4056;670;670,4;645;617,5;-0,400024;27,5;83,4056;83,6844;67,9878;3346,48;83,4056;82,5253;59,6021;270,739;12,3605;670;670,6;65,7452;670;670,6;645;614,1;-0,599976;30,9;65,7452;66,7375;2636,9;65,851;65,7452;215,068;65,591;48,16;12,2608;58,5141;670,2;670;670,2;670;645;619,1;-0,200012;25,9;58,5141;58,5874;60,3516;2402,08;58,5141;58,4515;43,1534;191,741;12,5277;670;670,3;52,5004;670;670,3;645;628,4;-0,299988;16,6;52,5004;52,4508;54,855;2098,58;52,5004;52,1266;44,9197;170,996;12,2727;670;670,9;47,0337;670;670,9;645;638,8;-0,900024;6,20001;47,0337;47,518;49,2703;2025,69;47,0337;47,3839;41,7228;155,428;13,033;670;670,6;39,766;670;670,6;645;636,4;-0,599976;8,59998;39,766;40,0314;43,8651;1640,99;39,766;39,8018;35,8917;130,521;12,5726
10.10.2025 00:10:49.320000;0;0;670;670,4;83,4035;670;670,4;645;617,5;-0,400024;27,5;83,4035;83,5111;68,067;3342,58;83,4035;82,697;59,5797;271,413;12,3155;670;670,6;65,7415;670;670,6;645;614,1;-0,599976;30,9;65,7415;66,7041;2637,1;65,9091;65,7415;214,7;65,477;48,2114;12,2827;58,6041;670,1;670;670,1;670;645;619,1;-0,0999756;25,9;58,6041;58,4973;60,355;2397,91;58,6041;58,5177;43,1534;191,912;12,4948;670;670,3;52,499;670;670,3;645;628,6;-0,299988;16,4;52,499;52,3942;54,8578;2095,86;52,499;52,1536;44,8981;171,077;12,251;670;670,9;47,0279;670;670,9;645;638,8;-0,900024;6,20001;47,0279;47,5633;49,2384;2025,54;47,0279;47,3718;41,7083;155,367;13,0372;670;670,6;39,7623;670;670,5;645;636,4;-0,5;8,59998;39,7623;40,001;43,8253;1639,1;39,7623;39,7115;35,8917;130,241;12,5851
10.10.2025 00:10:49.820000;0;0;670;670,4;83,4013;670;670,4;645;617,6;-0,400024;27,4;83,4013;83,5566;68,0415;3344,79;83,4013;82,9281;59,5195;272,197;12,2881;670;670,6;65,7379;670;670,6;645;614,1;-0,599976;30,9;65,7379;66,7209;2637,12;65,8656;65,7379;214,379;65,383;48,2618;12,3012;58,6041;670,1;670;670,1;670;645;619;-0,0999756;26;58,6041;58,2953;60,46;2387,39;58,6041;58,4863;43,1164;191,887;12,4417;670;670,2;52,588;670;670,2;645;628,7;-0,200012;16,3;52,588;52,3398;54,9343;2094,6;52,588;52,1615;44,8804;171,077;12,2436;670;670,9;47,0221;670;670,9;645;638,8;-0,900024;6,20001;47,0221;47,4969;49,271;2025,11;47,0221;47,3757;41,6882;155,431;13,029;670;670,5;39,8493;670;670,5;645;636,4;-0,5;8,59998;39,8493;39,9582;43,8872;1638,31;39,8493;39,735;35,899;130,267;12,5766
10.10.2025 00:10:50.320000;0;0;670;670,4;83,3991;670;670,4;645;617,6;-0,400024;27,4;83,3991;83,7959;67,9088;3355,16;83,3991;83,2604;59,3996;273,237;12,2793;670;670,5;65,8245;670;670,5;645;614,1;-0,5;30,9;65,8245;66,7323;2630,51;65,7484;65,8245;214,096;65,2924;48,3219;12,2866;58,514;670,2;670;670,2;670;645;619,1;-0,200012;25,9;58,514;58,3616;60,4424;2394,42;58,514;58,5368;43,1115;191,976;12,4725;670;670,2;52,5873;670;670,2;645;628,8;-0,200012;16,2;52,5873;52,2165;55,008;2088,99;52,5873;52,1376;44,8518;171;12,2164;670;671;46,9262;670;671;645;638,7;-1;6,29999;46,9262;47,4416;49,2809;2021,79;46,9262;47,3636;41,6738;155,264;13,0216;670;670,4;39,9369;670;670,4;645;636,3;-0,400024;8,70001;39,9369;39,9478;43,8911;1638,5;39,9369;39,6368;35,9806;130,01;12,6029
10.10.2025 00:10:50.820000;0;0;670;670,3;83,4872;670;670,3;645;617,6;-0,299988;27,4;83,4872;83,8926;67,8951;3355,25;83,4872;83,5098;59,3842;274,066;12,2425;670;670,5;65,8216;670;670,5;645;614,1;-0,5;30,9;65,8216;66,7323;2637,95;65,8743;65,8216;213,966;65,2288;48,4041;12,3288;58,5132;670,2;670;670,3;670;645;619,1;-0,299988;25,9;58,5132;58,3573;60,4016;2391,53;58,5132;58,4733;43,1341;191,821;12,4675;670;670,2;52,5865;670;670;645;628,8;0;16,2;52,5865;52,1674;55,0503;2088,21;52,5865;52,0977;44,8518;170,87;12,221;670;670,9;47,0097;670;670,9;645;638,7;-0,900024;6,29999;47,0097;47,4083;49,2809;2021,81;47,0097;47,3199;41,6328;155,186;13,0283;670;670,4;39,9343;670;670,4;645;636,3;-0,400024;8,70001;39,9343;40,0111;43,8911;1640,46;39,9343;39,672;35,9798;130,124;12,6068
10.10.2025 00:10:51.320000;0;0;670;670,4;83,3953;670;670,4;645;617,6;-0,400024;27,4;83,3953;83,6518;68,0305;3345,07;83,3953;83,7122;59,2925;274,692;12,1775;670;670,4;65,9092;670;670,4;645;614;-0,400024;31;65,9092;66,8312;2629,3;65,6222;65,9092;214,23;65,2945;48,3228;12,2732;58,4219;670,3;670;670,3;670;645;619,1;-0,299988;25,9;58,4219;58,2571;60,4519;2390,94;58,4219;58,496;43,0761;191,841;12,4631;670;670,1;52,6765;670;670,1;645;628,8;-0,0999756;16,2;52,6765;52,2361;55,0811;2091,34;52,6765;52,093;44,8713;170,878;12,2388;670;670,9;47,0039;670;670,9;645;638,6;-0,900024;6,40002;47,0039;47,4486;49,2499;2024,49;47,0039;47,2879;41,6654;155,04;13,0578;670;670,4;39,9321;670;670,4;645;636,3;-0,400024;8,70001;39,9321;40,0535;43,8799;1642,19;39,9321;39,5652;36,0365;129,774;12,6543
10.10.2025 00:10:51.820000;0;0;670;670,4;83,3932;670;670,5;645;617,6;-0,5;27,4;83,3932;83,8981;68,0316;3359,05;83,3932;83,8701;59,2083;275,158;12,2077;670;670,3;65,9972;670;670,3;645;613,9;-0,299988;31,1;65,9972;66,8177;2633,43;65,7454;65,9972;214,618;65,3972;48,3516;12,2703;58,3299;670,4;670;670,4;670;645;619,2;-0,400024;25,8;58,3299;58,3705;60,3852;2392,39;58,3299;58,4459;43,1221;191,715;12,4789;670;670;52,6765;670;670;645;628,9;0;16,1;52,6765;52,3181;55,0568;2093,74;52,6765;52,082;44,9164;170,842;12,2554;670;670,9;46,997;670;670,9;645;638,5;-0,900024;6,5;46,997;47,463;49,2213;2023,82;46,997;47,2611;41,6601;155,016;13,0555;670;670,4;39,93;670;670,4;645;636,2;-0,400024;8,79999;39,93;40,0897;43,8583;1643,68;39,93;39,5814;36,0462;129,827;12,6605
10.10.2025 00:10:52.320000;0;0;670;670,6;83,21;670;670,7;645;617,6;-0,700012;27,4;83,21;84,177;67,9706;3366,71;83,21;83,9596;59,0644;275,346;12,2272;670;670,2;66,0858;670;670,2;645;613,7;-0,200012;31,3;66,0858;66,7441;2640,46;65,9811;66,0858;215,177;65,5612;48,4007;12,2711;58,2372;670,5;670;670,5;670;645;619,2;-0,5;25,8;58,2372;58,4446;60,3852;2396,23;58,2372;58,4494;43,0791;191,67;12,5019;670;670;52,6765;670;670;645;629;0;16;52,6765;52,2749;55,0992;2091,83;52,6765;52,0757;44,9112;170,808;12,2467;670;670,9;46,9903;670;670,9;645;638,5;-0,900024;6,5;46,9903;47,3984;49,228;2021,07;46,9903;47,2194;41,5864;154,88;13,0493;670;670,4;39,9278;670;670,4;645;636,2;-0,400024;8,79999;39,9278;40,097;43,85;1643,98;39,9278;39,4611;36,1145;129,432;12,7014
10.10.2025 00:10:52.820000;0;0;670;670,8;83,0253;670;670,8;645;617,7;-0,799988;27,3;83,0253;84,2738;67,8566;3373,37;83,0253;83,849;58,9889;275,012;12,2663;670;670,3;65,9943;670;670,3;645;613,7;-0,299988;31,3;65,9943;66,7442;2642,87;66,0453;65,9943;215,704;65,7633;48,3425;12,2523;58,1437;670,6;670;670,6;670;645;619;-0,599976;26;58,1437;58,2372;60,4076;2387,73;58,1437;58,381;43,0997;191,49;12,4692;670;670;52,6765;670;670;645;629,2;0;15,8;52,6765;52,3944;55,0543;2097,25;52,6765;52,06;44,9769;170,757;12,2821;670;670,9;46,9845;670;670,9;645;638,4;-0,900024;6,59998;46,9845;47,3991;49,2207;2021,42;46,9845;47,2116;41,6497;154,854;13,0537;670;670,5;39,8351;670;670,5;645;636,2;-0,5;8,79999;39,8351;40,0583;43,8175;1642,23;39,8351;39,4964;36,083;129,535;12,6779
10.10.2025 00:10:53.320000;0;0;670;670,8;83,0192;670;670,8;645;617,7;-0,799988;27,3;83,0192;84,3195;67,7747;3374,13;83,0192;83,7936;58,9523;274,843;12,2766;670;670,4;65,9028;670;670,4;645;613,7;-0,400024;31,3;65,9028;66,7442;2644,77;66,0928;65,9028;216,177;65,9078;48,2934;12,2343;58,0497;670,7;670;670,7;670;645;619;-0,700012;26;58,0497;58,1966;60,4524;2386,06;58,0497;58,4158;42,9995;191,604;12,4531;670;670;52,6765;670;670;645;629,3;0;15,7;52,6765;52,5575;54,9785;2103,14;52,6765;52,0597;45,064;170,756;12,3167;670;670,8;47,0694;670;670,8;645;638,4;-0,799988;6,59998;47,0694;47,4443;49,1843;2023,02;47,0694;47,1995;41,6847;154,814;13,0674;670;670,4;39,9226;670;670,4;645;636,3;-0,400024;8,70001;39,9226;40,0119;43,8738;1640,49;39,9226;39,4138;36,1717;129,316;12,6859
10.10.2025 00:10:53.820000;0;0;670;670,8;83,0152;670;670,9;645;617,7;-0,900024;27,3;83,0152;84,1412;67,7926;3365,12;83,0152;83,6891;58,9587;274,406;12,2633;670;670,5;65,8103;670;670,5;645;613,7;-0,5;31,3;65,8103;66,7435;2644,96;66,0974;65,8103;216,537;66,0174;48,2489;12,2148;58,0458;670,7;670;670,7;670;645;619;-0,700012;26;58,0458;58,2053;60,425;2386,42;58,0458;58,3649;43,0062;191,437;12,4658;670;669,9;52,6765;670;669,9;645;629,2;0,0999756;15,8;52,6765;52,5384;54,989;2101,9;52,6765;52,0597;45,0829;170,768;12,3084;670;670,7;47,1545;670;670,7;645;638,3;-0,700012;6,70001;47,1545;47,4941;49,155;2025,31;47,1545;47,2112;41,6945;154,879;13,0767;670;670,5;39,8298;670;670,5;645;636,3;-0,5;8,70001;39,8298;40,004;43,8337;1640;39,8298;39,5118;36,1151;129,624;12,652
10.10.2025 00:10:54.320000;0;0;670;670,8;83,0098;670;670,9;645;617,7;-0,900024;27,3;83,0098;83,7423;67,9061;3347,07;83,0098;83,5466;58,9771;273,943;12,2181;670;670,6;65,7172;670;670,6;645;613,7;-0,599976;31,3;65,7172;66,7435;2644;66,0735;65,7172;216,989;66,1472;48,1473;12,185;57,9512;670,8;670;670,8;670;645;619;-0,799988;26;57,9512;58,3377;60,3976;2393,13;57,9512;58,3737;42,9486;191,453;12,4998;670;669,9;52,6765;670;669,9;645;629,1;0,0999756;15,9;52,6765;52,4977;55,0128;2101,39;52,6765;52,0374;45,0997;170,663;12,3131;670;670,7;47,1501;670;670,7;645;638,2;-0,700012;6,79999;47,1501;47,4379;49,1687;2022,75;47,1501;47,2049;41,6945;154,812;13,0658;670;670,5;39,8268;670;670,5;645;636,3;-0,5;8,70001;39,8268;40,0276;43,8151;1641,61;39,8268;39,639;36,0745;130,11;12,6171
10.10.2025 00:10:54.820000;0;0;670;670,8;83,0031;670;670,8;645;617,8;-0,799988;27,2;83,0031;83,4791;67,9076;3340,5;83,0031;83,2923;59,0459;273,199;12,2274;670;670,7;65,623;670;670,7;645;613,9;-0,700012;31,1;65,623;66,8206;2639,5;65,9891;65,623;217,321;66,2406;48,0444;12,1457;57,856;670,9;670;670,9;670;645;619,1;-0,900024;25,9;57,856;58,3821;60,3976;2393,19;57,856;58,3218;42,9479;191,296;12,5104;670;669,9;52,6765;670;669,9;645;629;0,0999756;16;52,6765;52,418;55,0595;2096,44;52,6765;52,0166;45,0992;170,627;12,2867;670;670,6;47,236;670;670,6;645;638,1;-0,599976;6,90002;47,236;47,5031;49,1419;2025,37;47,236;47,1838;41,6945;154,776;13,0859;670;670,4;39,9144;670;670,4;645;636,3;-0,400024;8,70001;39,9144;40,0584;43,8585;1642,56;39,9144;39,9543;36,0401;131,089;12,5301
10.10.2025 00:10:55.320000;0;0;670;670,8;82,998;670;670,8;645;617,8;-0,799988;27,2;82,998;83,6221;67,7615;3346,38;82,998;83,1625;59,0871;272,709;12,2709;670;670,9;65,438;670;670,9;645;614;-0,900024;31;65,438;66,9254;2635,82;65,8773;65,438;217,499;66,3067;47,9398;12,1188;57,8502;670,9;670;670,9;670;645;619,1;-0,900024;25,9;57,8502;58,4018;60,3936;2395,75;57,8502;58,294;42,8971;191,153;12,5332;670;670;52,6765;670;670;645;628,9;0;16,1;52,6765;52,178;55,1967;2087,95;52,6765;52,0828;44,989;170,857;12,2205;670;670,6;47,2324;670;670,6;645;638,1;-0,599976;6,90002;47,2324;47,5373;49,1127;2027,31;47,2324;47,1913;41,6945;154,775;13,0985;670;670,4;39,9123;670;670,4;645;636,3;-0,400024;8,70001;39,9123;40,1182;43,8604;1644,69;39,9123;40,0754;36,0143;131,524;12,5048
10.10.2025 00:10:55.820000;0;0;670;670,8;82,993;670;670,8;645;617,9;-0,799988;27,1;82,993;83,8845;67,5356;3357,04;82,993;83,0405;59,1113;272,383;12,3247;670;670,9;65,4322;670;670,9;645;614,1;-0,900024;30,9;65,4322;66,8543;2642,89;66,0497;65,4322;217,428;66,3063;47,8506;12,1552;57,8448;670,9;670;670,9;670;645;619,1;-0,900024;25,9;57,8448;58,5062;60,277;2400,03;57,8448;58,18;42,9254;190,85;12,5755;670;670;52,6765;670;670;645;628,9;0;16,1;52,6765;52,3281;55,1411;2095,4;52,6765;52,1803;45,0107;171,196;12,2398;670;670,7;47,1384;670;670,7;645;638,3;-0,700012;6,70001;47,1384;47,5445;49,0926;2027,14;47,1384;47,2262;41,6945;154,908;13,0861;670;670,4;39,9101;670;670,4;645;636,3;-0,400024;8,70001;39,9101;40,0871;43,9118;1643,73;39,9101;40,2866;35,9169;132,183;12,4352
10.10.2025 00:10:56.320000;0;0;670;670,8;82,9879;670;670,8;645;618;-0,799988;27;82,9879;83,5523;67,6459;3338,15;82,9879;83,0064;59,1113;272,235;12,262;670;671;65,3354;670;671;645;614,2;-1;30,8;65,3354;66,7808;2645,55;66,0924;65,3354;216,935;66,1545;47,8179;12,1951;57,7488;671;670;671;670;645;619,2;-1;25,8;57,7488;58,6259;60,1771;2403,82;57,7488;58,1378;42,8882;190,679;12,6066;670;670,1;52,6765;670;670,1;645;628,9;-0,0999756;16,1;52,6765;52,5268;55,0505;2103,03;52,6765;52,3025;45,0476;171,578;12,257;670;670,8;47,0435;670;670,8;645;638,3;-0,799988;6,70001;47,0435;47,5214;49,0898;2025,99;47,0435;47,223;41,6603;154,891;13,0801;670;670,4;39,9079;670;670,4;645;636,3;-0,400024;8,70001;39,9079;40,0882;43,9364;1643,78;39,9079;40,3224;35,8819;132,283;12,4262
